finess,rs,champ_pmsi,taa,cat,taille_MCO,taille_M,taille_C,taille_O,A7,A8,A9,A10,A11,A12,A13,A14,A15,CI_AC1,CI_AC2,CI_AC3,CI_AC4,CI_AC5,CI_AC6,CI_AC7,CI_AC8,CI_AC9,CI_A1,CI_A2,CI_A3,CI_A4,CI_A5,CI_A6,CI_A7,CI_A8,CI_A9,CI_A10,CI_A11,CI_A12,CI_A13,CI_A14,CI_A15,CI_E1,CI_E2,CI_E3,CI_E4,CI_E4_V2,CI_E5,CI_E6,CI_E7,CI_E7_V2,CI_F1_D,CI_F1_O,CI_F2_D,CI_F2_O,CI_F3_D,CI_F3_O,CI_F4_D,CI_F4_O,CI_F5_D,CI_F5_O,CI_F6_D,CI_F6_O,CI_F7_D,CI_F7_O,CI_F8_D,CI_F8_O,CI_F9_D,CI_F9_O,CI_F10_D,CI_F10_O,CI_F11_D,CI_F11_O,CI_F12_D,CI_F12_O,CI_F13_D,CI_F13_O,CI_F14_D,CI_F14_O,CI_F15_D,CI_F15_O,CI_F16_D,CI_F16_O,CI_F17_D,CI_F17_O,CI_A16_1,CI_A16_2,CI_A16_3,CI_A16_4,CI_A16_5,CI_A16_6,CI_A18_1,CI_A18_2,CI_A18_3,CI_A18_4,CI_A18_5,CI_A17_1,CI_A17_2,CI_A17_3,CI_A17_4,CI_A17_5,CI_DF1,CI_DF2,CI_DF3,CI_DF4,CI_DF5,CI_RH1,CI_RH2,CI_RH3,CI_RH4,CI_RH5,CI_RH6,CI_RH7,CI_RH8,CI_RH9,CI_RH10,CI_RH11,F1_D,F1_O,F2_D,F2_O,F3_D,F3_O,F4_D,F4_O,F5_D,F5_O,F6_D,F6_O,F7_D,F7_O,F8_D,F8_O,F9_D,F9_O,F10_D,F10_O,F11_D,F11_O,F12_D,F12_O,P1,P2,P3,P4,P5,P6,P7,P8,P8new,P9,P10,P11,P12,P13,P14,P15,P16,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,RH1,RH2,RH3,RH4,RH5,RH6,RH8,RH9,RH10
300781010,CH PONTEILS,DGF,TAA,CH,T1,M1,C0,,"        17,1","         1,1","       51,93",                                      .z,                                      .z,           0,"        94,2",,,,,,,,,,,,         330,          18,           0,          14,           0,           0,           0,           0,           0,           0,           0,           0,,           0,          35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 12,"Occlusions, sub-occlusions digestives : 3",Intervention  peau et tissu sous-cutané : 2,Pathologies ORL et Stomato autres : 1,,Infections respiratoires : 45,Signes et symptômes : 42,Soins palliatifs : 27,Embolies pulmonaires et détresses respiratoires : 23,Troubles mentaux d'origine organique et retards mentaux : 21,         118,           0,          60,           0,           0,"        3,17","        2,67",,,,"       82,55","       10,49","       59,34","        1,56","        2,16",           9,,,,,,,,,,,,,,,,,,,,,,,,,"       0,924","       0,863",,,,,,,,,,,           0,,,"         0,3",,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,,,,"        44,1",,,,,
300781465,CLINIQUE KENNEDY,OQN,TAA,CLI,T2,M2,C3,O3,"        12,5","        0,24","        3,06",                                      .z,                                      .z,           0,,"        47,7",,,,,,,,,,,        1760,        2520,        1273,        2867,        3179,         292,           0,           0,           0,          12,        1087,        5631,,        3406,          43,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 112,Cataracte : 1370,Arthroscopie du genou : 255,Hernie enfant : 2,RTU prostate : 140,Hernie adulte y compris cœlioscopie : 231,Cataractes : 1369,Chirurgies utérus / annexes : 353,"Arthroscopies, Biopsies ostéo-articulaires : 316",actes ORL et stomato divers : 301,Hernies : 285,Endoscopies digestives avec ou sans anesthésie : 1628,affections médicales du nouveau né : 1122,Endoscopies digestives thérapeutiques et anesthésie : sé : 665,"Autres affections reins, voies urinaires : 276","Endoscopies génito-urinaires, avec ou sans anesthésie : 255",          20,          20,          83,          25,          33,"        66,2",          23,          21,           4,"         9,5","       209,6","        39,3","       157,3",,"         5,5","         7,5",,,,,,,,,,,,,,,,,,,,,,,,,"        0,73","       0,928","       0,905",                                      .z,                                      .z,                                      .z,                                      .z,,,      264989,"       22,91","       84,13",          55,"        82,6","        65,6",,         103,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,          40,"    163811,3","     82364,8","        18,9",,,                                      .z,                                      .z,                                      .z
300788502,POLYCLINIQUE DU GRAND SUD,OQN,TAA,CLI,T3,M2,C4,O4,           7,"        0,37","        2,45",                                      .z,                                      .z,          14,          69,"        48,9",,,,,,,,,,,        4699,        6000,        1705,        7124,        6657,         470,          11,           0,           0,        1613,        1553,       12121,       17691,        9206,          58,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 110,Cataracte : 2024,Arthroscopie du genou : 414,Hernie enfant : 10,RTU prostate : 44,Hernie adulte y compris cœlioscopie : 558,Cataractes : 1937,"Chirurgies main, poignet : 1187",actes ORL et stomato divers : 951,Hernies : 685,"Chirurgies transurétrales, autres : 634",Endoscopies digestives avec ou sans anesthésie : 3841,Endoscopies digestives thérapeutiques et anesthésie : sé : 2188,affections médicales du nouveau né : 1524,"Autres Maladies immunitaires, du Sang, des Organes hémat : 425",Autres gastroentérites et maladies diverses du tube dige : 407,          40,          20,          55,          25,          67,"        91,7","        31,2",          31,          20,           8,"       361,4","        51,7","       285,7",,"        16,4","         7,6",,,,,,,,,,,,,,,,,,,,,,,,,"       0,734","        0,98","       0,963",                                      .z,                                      .z,                                      .z,                                      .z,,,      291968,"       23,57","       84,41","       51,75","       76,27",          55,         106,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,          55,"     64499,7","    109080,5","        28,3",,,                                      .z,                                      .z,                                      .z
310026083,CLINIQUE SAINT-CYPRIEN RIVE GAUCHE,OQN,TAA,CLI,T3,M2,C4,O4,"         4,6","         0,2","        1,27",                                      .z,                                      .z,           0,"        92,9","        41,1",,,,,,,,,,,        5876,        4609,        4221,        3714,        9747,         749,           0,           0,           0,         162,        3874,       13664,,        3759,          38,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 238,Cataracte : 2694,Arthroscopie du genou : 192,Hernie enfant : 318,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 200,Cataractes : 2717,"Amygdalectomies, VG, drains transT : 1926",actes ORL et stomato divers : 1912,Autres chirurgies ophtalmo : 1116,Chirurgie de la cheville ou du pied : 533,affections médicales du nouveau né : 3917,Endoscopies digestives avec ou sans anesthésie : 1884,Endoscopies digestives thérapeutiques et anesthésie : sé : 748,Cathéthérismes diagnostiques vasculaires et coronariens : 628,Cathétérismes thérapeutiques vasculaires et coronariens : 562,,,,,,"      155,34",          69,"        45,5","        14,5",          19,"      316,01","       37,92","      260,25",,"        7,14","        10,7",,,,,,,,,,,,,,,,,,,,,,,,,"       0,812","       0,947","       0,938",                                      .z,                                      .z,                                      .z,                                      .z,,,      365943,"       16,68","       88,07","       67,92","       74,67",         145,,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,          79,"     83285,2","     69970,9",          12,,,                                      .z,                                      .z,                                      .z
310780101,CLINIQUE SAINT JEAN LANGUEDOC,OQN,TAA,CLI,T3,M3,C4,O2,"        12,9","        0,12","        2,88",                                      .z,                                      .z,"        20,1","        99,7","        77,7",,,,,,,,,,,        4406,        5917,         847,        8761,        8742,         379,        2938,           0,           0,         846,         724,       13351,       13693,        9952,          65,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 210,Cataracte : 2866,Arthroscopie du genou : 89,Hernie enfant : 1,RTU prostate : 258,Hernie adulte y compris cœlioscopie : 274,Cataractes : 2860,Chirurgies rectum/anus (hors résections) : 1423,Autres chirurgies gynécologiques autres que le sein : 1420,actes ORL et stomato divers : 1148,"Chirurgies transurétrales, autres : 928",Endoscopies digestives avec ou sans anesthésie : 4447,Endoscopies digestives thérapeutiques et anesthésie : sé : 2153,"Lithotritie extracorporelle de l'appareil urinaire, en a : 913",affections médicales du nouveau né : 735,"Endoscopies génito-urinaires, avec ou sans anesthésie : 593",           0,          10,         128,           0,           0,"      106,37",          42,"        37,5",          12,           8,"      333,63","       49,47","      264,93","         0,4","         6,3","       12,53",,,,,,,,,,,,,,,,,,,,,,,,,"       0,892","       0,845","       0,935",                                      .z,                                      .z,                                      .z,                                      .z,,,      290369,"       26,38","       82,74","       59,32","       74,15","        86,1",         104,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,          44,"     84175,1","     73725,3","        13,2",,,                                      .z,                                      .z,                                      .z
310780150,CLINIQUE MEDIPOLE GARONNE,OQN,TAA,CLI,T3,M1,C5,,"         3,4","        1,23","        0,66",                                      .z,                                      .z,           0,"        21,9","        63,3",,,,,,,,,,,         694,        7932,           4,         631,       10552,          18,           0,           0,           0,         112,           0,       17817,,         698,          33,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 204,Cataracte : 1512,Arthroscopie du genou : 3046,Hernie enfant : 7,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 74,"Arthroscopies, Biopsies ostéo-articulaires : 4124",Chirurgies majeures orthopédiques (dont hanche et fémur : 2536,Chirurgie de la cheville ou du pied : 1961,Cataractes : 1464,"Chirurgies main, poignet : 1453",Explorations nocturnes et apparentées : 375,"Endoscopies génito-urinaires, avec ou sans anesthésie : 275",Endoscopies digestives avec ou sans anesthésie : 151,Maladies osseuses et arthropathies : 105,"'Injections de toxine botulique, en ambulatoire : 50",         111,          71,         150,          75,         100,"       72,08","       18,84",          40,"        11,5",,"      272,82","       37,83","      193,34",,"       21,25","        20,4",,,,,,,,,,,,,,,,,,,,,,,,,"       0,806","       0,708","       0,898",                                      .z,                                      .z,                                      .z,                                      .z,,,      677627,,,          57,"       71,78","       107,4",         105,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,,"    173149,2","    146148,7","        18,3","         0,1",,                                      .z,                                      .z,                                      .z
310780259,SA CLINIQUE PASTEUR,OQN,TAA,CLI,T3,M4,C3,,"        12,7","        5,04","        8,54",                                      .z,                                      .z,           0,"        75,9","       107,5",,,,,,,,,,,       16003,        5331,           3,        6820,        4526,           1,       10711,           0,           0,        1367,           0,        9326,,        7440,          60,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 9,Cataracte : 2527,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 194,Hernie adulte y compris cœlioscopie : 308,Cataractes : 2504,Stimulateurs / défibrillateurs cardiaques : 752,Chirurgies valvulaires : 734,Chirurgie esthétique et de confort : 710,Hernies : 509,Cathétérismes thérapeutiques vasculaires et coronariens : 3411,Endoscopies digestives avec ou sans anesthésie : 2966,Cathéthérismes diagnostiques vasculaires et coronariens : 2907,Cathétérismes thérapeutiques vasculaires et coronariens : 1780,Endoscopies digestives thérapeutiques et anesthésie : sé : 1324,           0,         112,         150,           0,           0,"      121,03","       81,52","        21,5",          13,,"      825,84","       62,85","      597,02",           1,"       26,76","      138,21",,,,,,,,,,,,,,,,,,,,,,,,,"        0,79","        0,92","       1,091",                                      .z,                                      .z,                                      .z,                                      .z,,,      253849,,,"       49,12","       85,99","       145,9",         106,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,,       69058,"    142690,3","        17,4","         0,1",,                                      .z,                                      .z,                                      .z
310780283,NOUVELLE CLINIQUE DE L'UNION,OQN,TAA,CLI,T4,M3,C5,O2,"         6,6","        0,67","        3,04",                                      .z,                                      .z,          26,"       118,7","        64,4",,,,,,,,,,,        9405,       12257,        1007,        7878,       11746,         121,        3015,           0,           0,         662,         878,       21675,       22866,        8062,          87,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 179,Cataracte : 2047,Arthroscopie du genou : 1110,Hernie enfant : 0,RTU prostate : 86,Hernie adulte y compris cœlioscopie : 474,"Chirurgies main, poignet : 2631","Arthroscopies, Biopsies ostéo-articulaires : 2127",Cataractes : 1895,Chirurgies majeures orthopédiques (dont hanche et fémur : 1566,Chirurgies rachis/moelle : 1152,Endoscopies digestives avec ou sans anesthésie : 3981,Explorations nocturnes et apparentées : 1964,Endoscopies digestives thérapeutiques et anesthésie : sé : 1143,affections médicales du nouveau né : 867,Douleurs chroniques : 852,          80,           0,           0,           0,           0,         119,"        52,5","        41,5",          16,           5,"      670,91","       64,49","      548,29",,"       36,49","       21,64",,,,,,,,,,,,,,,,,,,,,,,,,"       1,029","       0,973","       0,911",                                      .z,                                      .z,                                      .z,                                      .z,,,      779897,"       18,79","       87,52","       48,98","       76,07","       117,3",,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,          57,"    159860,8","    163879,2","        56,1",,,                                      .z,                                      .z,                                      .z
310780309,POLYCLINIQUE DU PARC,OQN,TAA,CLI,T2,M2,C3,,"         5,8","        1,17","        2,81",                                      .z,                                      .z,           0,"        83,1","        54,3",,,,,,,,,,,        3683,        2760,           1,        3218,        3923,          84,           6,           0,           0,         259,           0,        6301,,        3165,          66,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 49,Cataracte : 936,Arthroscopie du genou : 212,Hernie enfant : 0,RTU prostate : 33,Hernie adulte y compris cœlioscopie : 99,Cataractes : 941,actes ORL et stomato divers : 759,Chirurgie esthétique et de confort : 557,Chirurgies rachis/moelle : 488,Autres chirurgies ophtalmo : 386,Endoscopies digestives avec ou sans anesthésie : 1459,Douleurs chroniques : 1027,Endoscopies digestives thérapeutiques et anesthésie : sé : 535,Cathétérismes thérapeutiques vasculaires et coronariens : 479,Cathéthérismes diagnostiques vasculaires et coronariens : 397,          20,          17,         150,           0,         100,"       84,01","        25,5",          41,          14,           2,"      215,63","       22,51","      176,56",,"        4,81","       11,75",,,,,,,,,,,,,,,,,,,,,,,,,"       0,861","       0,911","       0,513",                                      .z,                                      .z,                                      .z,                                      .z,,,      294568,,,"       58,98","       82,92","        88,4",,         104,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,           0,       51064,"     47224,8","        16,7",,,                                      .z,                                      .z,                                      .z
310780366,CLINIQUE MONIE,OQN,TAA,CLI,T1,M1,C0,,"        15,9","        0,56","       13,74",                                      .z,                                      .z,           0,"        84,9",,,,,,,,,,,,        1104,          27,           0,        1002,           0,           0,           0,           0,           0,           0,           0,           0,,        1146,          19,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 14,"Occlusions, sub-occlusions digestives : 4","Bronchites, bronchiolites et asthme : 4",Trauma crâniens : 3,Pathologies ORL et Stomato autres : 1,Endoscopies digestives avec ou sans anesthésie : 542,Endoscopies digestives thérapeutiques et anesthésie : sé : 406,Signes et symptômes : 143,"Cardiopathies, valvulopathies : 128",Infections respiratoires : 115,           0,          32,           0,           0,           0,"       21,73","        19,3",,,,"      142,73","       13,83","      103,54","         0,8","         3,1","       21,46",,,,,,,,,,,,,,,,,,,,,,,,,"       1,407","       1,171",,                                      .z,                                      .z,                                      .z,                                      .z,,,         240,,,           0,,"         0,9",,         104,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,,,,"        73,7",,,                                      .z,                                      .z,                                      .z
310780382,CLINIQUE AMBROISE PARE,OQN,TAA,CLI,T3,M2,C3,O4,"         7,3","        0,08","        2,66",                                      .z,                                      .z,"        10,3","        54,5","        66,7",,,,,,,,,,,        5902,        5541,        3944,        3971,        3993,         782,           0,           0,           0,         236,        3467,       10370,        9414,        5220,          66,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 167,Cataracte : 875,Arthroscopie du genou : 322,Hernie enfant : 2,RTU prostate : 213,Hernie adulte y compris cœlioscopie : 243,Cataractes : 880,"Amygdalectomies, VG, drains transT : 673",Autres chirurgies ORL : 663,"Chirurgies transurétrales, autres : 622",Chirurgies utérus / annexes : 569,affections médicales du nouveau né : 3578,Endoscopies digestives avec ou sans anesthésie : 1866,"Lithotritie extracorporelle de l'appareil urinaire, en a : 693",Endoscopies digestives thérapeutiques et anesthésie : sé : 591,"Endoscopies génito-urinaires, avec ou sans anesthésie : 455",           0,         108,          58,          14,           0,"        80,8","        20,5",          27,"        12,5",          14,"      361,16","       39,94","      308,48","         0,1","        5,95","        6,69",,,,,,,,,,,,,,,,,,,,,,,,,"       0,969","       1,013","       1,054",                                      .z,                                      .z,                                      .z,                                      .z,,,      392089,"        19,9","       92,73","       42,04","       65,31","       129,7",         104,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,          70,"     78529,8","     94339,9","        14,1",,,                                      .z,                                      .z,                                      .z
310780671,CH SAINT-GAUDENS,DGF,TAA,CH,T2,M2,C2,O2,"        10,8","        0,51","       14,94",                                      .z,                                      .z,"        60,2","        89,9","        81,2",,,,,,,,,,,        6017,        2199,         685,        2969,        1820,         162,        1210,           0,           0,         693,         474,        3353,       16668,        2599,          94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chirurgie du sein : 3,Cataracte : 373,Arthroscopie du genou : 91,Hernie enfant : 0,RTU prostate : 45,Hernie adulte y compris cœlioscopie : 166,Chirurgies majeures orthopédiques (dont hanche et fémur : 378,Cataractes : 371,"Chirurgies main, poignet : 306",Trauma crâniens : 239,Hernies : 192,Endoscopies digestives avec ou sans anesthésie : 1513,Infections respiratoires : 555,affections médicales du nouveau né : 471,Cardiologie autres : 410,Endoscopies digestives thérapeutiques et anesthésie : sé : 391,         114,         115,          20,          50,         100,"       55,05","       33,41","         3,5","        3,46","        2,41","      674,88","       80,29","       479,5","        4,69","       41,03","       69,37",,,,,,,,,,,,,,,,,,,,,,,,,"       0,985","       0,991","       1,115",,,,,,,      267784,"       17,72","       77,18","        45,3","       73,89","        55,3",           5,         105,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,          26,"     25827,2",      228852,          32,           2,,,,
310781000,CLINIQUE DES CEDRES,OQN,TAA,CLI,T3,M3,C4,,"         9,4","        1,59","        5,16",                                      .z,                                      .z,"        18,8","        78,5","        75,6",,,,,,,,,,,        7248,       10113,           5,       10739,        7707,          22,        2793,           0,           0,         551,           0,       16215,       12102,       10148,          83,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 78,Cataracte : 930,Arthroscopie du genou : 732,Hernie enfant : 2,RTU prostate : 239,Hernie adulte y compris cœlioscopie : 434,Chirurgies rachis/moelle : 2684,Autres chirurgies digestives : 1204,Cataractes : 922,"Arthroscopies, Biopsies ostéo-articulaires : 897","Chirurgies main, poignet : 827",Endoscopies digestives avec ou sans anesthésie : 4168,Endoscopies digestives thérapeutiques et anesthésie : sé : 1385,"Autres séj. sans acte, avec anesthésie, en ambulatoire : 1232",Signes et symptômes : 1197,Cathéthérismes diagnostiques vasculaires et coronariens : 818,         115,          14,         138,          33,          50,"      104,09","       44,17",          32,          18,           2,"       686,6","       72,53","      550,36","        1,84","        43,9","       17,97",,,,,,,,,,,,,,,,,,,,,,,,,"       0,946","       0,876","       1,055",                                      .z,                                      .z,                                      .z,                                      .z,,,      472975,,,"       42,78","       82,17","       142,4",         103,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,           0,"    116656,9","    170867,7","        19,9",,,                                      .z,                                      .z,                                      .z
310781067,HÔPITAL JOSEPH DUCUING,DGF,TAA,EBNL,T2,M2,C2,O4,"         4,3","        0,72","        2,72",                                      .z,                                      .z,"        16,5",          70,"        84,6",,,,,,,,,,,        4455,        1612,        2706,        1472,        1394,        1356,         395,           0,           0,         499,        2473,        4063,       14182,        1007,          54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chirurgie du sein : 2,Cataracte : 0,Arthroscopie du genou : 120,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 167,"Chirurgies main, poignet : 358",Chirurgies majeures orthopédiques (dont hanche et fémur : 348,Chirurgie inter spécialités : 222,Chirurgie de la cheville ou du pied : 205,Chirurgies utérus / annexes : 199,affections médicales du nouveau né : 2437,Endoscopies digestives avec ou sans anesthésie : 469,Explorations et surveillance pour affections endocrinien : 213,Soins palliatifs : 205,Signes et symptômes : 171,           0,          20,           0,           0,           0,"       58,42","       30,13","         6,9","        8,97","        7,48","      414,41","       76,64","      284,38","        4,45","       27,11","       21,83",,,,,,,,,,,,,,,,,,,,,,,,,"       1,108","       1,114","       0,971",,,,,,,      369558,"       14,56","       89,68","       46,39","       55,67",          64,"         0,7",,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,          51,"     33241,4","    156955,4","        26,7","         0,3",,,,
310781406,CHR TOULOUSE,DGF,TAA,CHR,T5,M5,C5,O5,"        13,1","        5,36","       10,21",,,"        18,1","        67,3","       118,6",,,,,,,,,,,       73906,       31986,        6524,       55687,       12868,        2044,       13238,           5,       22628,       23008,        4869,       40359,      115003,       12859,         201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chirurgie du sein : 691,Cataracte : 1516,Arthroscopie du genou : 561,Hernie enfant : 537,RTU prostate : 209,Hernie adulte y compris cœlioscopie : 361,Trauma crâniens : 2469,Chirurgies majeures orthopédiques (dont hanche et fémur : 2166,Chirurgie inter spécialités : 1651,"Chirurgies transurétrales, autres : 1435",Cataractes : 1426,Signes et symptômes : 8399,affections médicales du nouveau né : 5131,Explorations et surveillance pour affections endocrinien : 4989,Cardiologie autres : 4610,Explorations et surveillance pour affections du système : 3600,         114,          72,           4,          99,         100,"       906,9","      432,31","      114,91","      116,25","       20,37","    10994,17","     1174,83","     7284,08","      122,88","      750,18","      1662,2",,,,,,,,,,,,,,,,,,,,,,,,,"       0,846","       0,972","       1,127",,,,,,,      298822,"       21,44","       88,55","       28,87","       61,94","        71,3","         9,8",          98,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,          29,"     19498,7","    120225,3","        24,4","         1,2",,,,
310781505,CLINIQUE D'OCCITANIE,OQN,TAA,CLI,T3,M2,C3,O2,"        11,2","        0,27","        5,49",                                      .z,                                      .z,"        29,8","        79,1","        99,4",,,,,,,,,,,        4289,        5481,         658,        6140,        4495,         292,        3315,           0,           0,         415,         545,        8886,       25933,        6991,          87,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 45,Cataracte : 1058,Arthroscopie du genou : 264,Hernie enfant : 0,RTU prostate : 169,Hernie adulte y compris cœlioscopie : 366,Cataractes : 1055,actes ORL et stomato divers : 840,"Chirurgies transurétrales, autres : 736","Chirurgies main, poignet : 728","Arthroscopies, Biopsies ostéo-articulaires : 451",Endoscopies digestives avec ou sans anesthésie : 3455,Endoscopies digestives thérapeutiques et anesthésie : sé : 1210,affections médicales du nouveau né : 541,"Infections reins et voies urinaires, lithiases : 330","Autres séj. sans acte, avec anesthésie, en ambulatoire : 277",         112,           0,           0,           0,           0,"        75,9",          39,"        24,5",           6,           4,"       345,3","        43,8","      283,69",,"        4,66","       13,15",,,,,,,,,,,,,,,,,,,,,,,,,"       0,897","       1,036","        1,02",                                      .z,                                      .z,                                      .z,                                      .z,,,      457402,"        25,5","       89,41","       45,01","       75,52","       154,9",,         102,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,          46,"    147795,2","     94491,6","        31,4",,,                                      .z,                                      .z,                                      .z
310781695,CLINIQUE DE LAGARDELLE,OQN,TAA,CLI,T1,M1,C0,,"        27,1","        0,63","       18,14",                                      .z,                                      .z,           0,"        80,2",,,,,,,,,,,,         767,          25,           0,           2,           0,           0,           0,           0,           0,           0,           0,           0,,           2,          26,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 13,Intervention  peau et tissu sous-cutané : 7,"Bronchites, bronchiolites et asthme : 3",Trauma crâniens : 1,Ostéomyélites aigües (y compris vertébrales) et arthrite : 1,Soins palliatifs : 197,Infections respiratoires : 85,Signes et symptômes : 67,Troubles mentaux d'origine organique et retards mentaux : 52,Explorations et surveillance pour affections du système : 42,          67,          20,          20,           0,         100,"       10,04","        9,04",,,,"      101,92","       13,08","       85,07","         0,6","        1,17",           2,,,,,,,,,,,,,,,,,,,,,,,,,"       1,773","       2,641",,                                      .z,                                      .z,                                      .z,                                      .z,,,,,,           0,,,          93,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,,,,"        32,3",,,                                      .z,                                      .z,                                      .z
