finess,rs,champ_pmsi,taa,cat,taille_MCO,taille_M,taille_C,taille_O,A7,A8,A9,A10,A11,A12,A13,A14,A15,CI_AC1,CI_AC2,CI_AC3,CI_AC4,CI_AC5,CI_AC6,CI_AC7,CI_AC8,CI_AC9,CI_A1,CI_A2,CI_A3,CI_A4,CI_A5,CI_A6,CI_A7,CI_A8,CI_A9,CI_A10,CI_A11,CI_A12,CI_A13,CI_A14,CI_A15,CI_E1,CI_E2,CI_E3,CI_E4,CI_E4_V2,CI_E5,CI_E6,CI_E7,CI_E7_V2,CI_F1_D,CI_F1_O,CI_F2_D,CI_F2_O,CI_F3_D,CI_F3_O,CI_F4_D,CI_F4_O,CI_F5_D,CI_F5_O,CI_F6_D,CI_F6_O,CI_F7_D,CI_F7_O,CI_F8_D,CI_F8_O,CI_F9_D,CI_F9_O,CI_F10_D,CI_F10_O,CI_F11_D,CI_F11_O,CI_F12_D,CI_F12_O,CI_F13_D,CI_F13_O,CI_F14_D,CI_F14_O,CI_F15_D,CI_F15_O,CI_F16_D,CI_F16_O,CI_F17_D,CI_F17_O,CI_A16_1,CI_A16_2,CI_A16_3,CI_A16_4,CI_A16_5,CI_A16_6,CI_A18_1,CI_A18_2,CI_A18_3,CI_A18_4,CI_A18_5,CI_A17_1,CI_A17_2,CI_A17_3,CI_A17_4,CI_A17_5,CI_DF1,CI_DF2,CI_DF3,CI_DF4,CI_DF5,CI_RH1,CI_RH2,CI_RH3,CI_RH4,CI_RH5,CI_RH6,CI_RH7,CI_RH8,CI_RH9,CI_RH10,CI_RH11,F1_D,F1_O,F2_D,F2_O,F3_D,F3_O,F4_D,F4_O,F5_D,F5_O,F6_D,F6_O,F7_D,F7_O,F8_D,F8_O,F9_D,F9_O,F10_D,F10_O,F11_D,F11_O,F12_D,F12_O,P1,P2,P3,P4,P5,P6,P7,P8,P8new,P9,P10,P11,P12,P13,P14,P15,P16,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,RH1,RH2,RH3,RH4,RH5,RH6,RH8,RH9,RH10
290030808,UNITÉ D'AUTODIALYSE CROZON - AUB,OQN,TAA,CLI,T0,,,,,,,                                      .z,                                      .z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein,Cataracte,Arthroscopie du genou,Hernie enfant,RTU prostate,Hernie adulte y compris cœlioscopie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,,,,,,,,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,,,,,,,                                      .z,                                      .z,                                      .z
290032028,UNITÉ DE DIALYSE MEDICALISEE DE BREST,OQN,TAA,CLI,T0,,,,,,,                                      .z,                                      .z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     1480391,,           0,,           0,,           0,,           0,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein,Cataracte,Arthroscopie du genou,Hernie enfant,RTU prostate,Hernie adulte y compris cœlioscopie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,,,,,,,,,,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,,,,,,,,,,,                                      .z,                                      .z,                                      .z
290032655,UDM DE MELLAC,OQN,TAA,CLI,T0,,,,,,,                                      .z,                                      .z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,      163506,,,,,,,,           0,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein,Cataracte,Arthroscopie du genou,Hernie enfant,RTU prostate,Hernie adulte y compris cœlioscopie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,,,,,,,,,,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,,,,,,,,,,,                                      .z,                                      .z,                                      .z
290032713,UDM DE QUIMPER,OQN,TAA,CLI,T0,,,,,,,                                      .z,                                      .z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,      377036,,           0,,           0,,           0,,           0,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein,Cataracte,Arthroscopie du genou,Hernie enfant,RTU prostate,Hernie adulte y compris cœlioscopie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,,,,,,,,,,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,,,,,,,,,,,                                      .z,                                      .z,                                      .z
2A0000014,CH GAL D'AJACCIO,DGF,TAA,CH,T3,M2,C2,O3,"         9,3","        0,91","        8,07",                                      .z,                                      .z,"        60,9",          90,"        66,3","        55,7",         145,           6,,          11,           4,          72,           2,          35,,        9944,        3675,        1587,        1337,        1003,         313,           0,           0,        7573,        3243,        1052,        4065,       19544,        1685,         131,           1,           1,,,,           7,           2,    17310908,,,,    50114736,,,,           0,,    21563400,,,,,,,,,,,,,,,,,,,,,,,,           1,,Chirurgie du sein : 105,Cataracte : 334,Arthroscopie du genou : 25,Hernie enfant : 1,RTU prostate : 43,Hernie adulte y compris cœlioscopie : 91,Cataractes : 333,Chirurgies majeures orthopédiques (dont hanche et fémur : 251,"Chirurgies transurétrales, autres : 226",Traumatismes du bassin et des membres : 349,"Occlusions, sub-occlusions digestives : 135",affections médicales du nouveau né : 1076,Cathétérismes thérapeutiques vasculaires et coronariens : 179,Cathéthérismes diagnostiques vasculaires et coronariens : 223,Signes et symptômes : 606,Cardiologie autres : 350,,,,,,"      118,69","       72,94","       14,75",          11,"        11,7","     1327,91","      195,76","      869,53","         4,5","       75,89","      182,23",,,,,,,,,,,,,,,,,,,,,,,,,"       0,973","        1,07","       0,995",,,,,                                      .c,,      173230,"       25,95","        84,6","       21,78","       36,51",         233,"        11,1",,70,87 - [83 - 91],51% - [40% - 62%],79% - [70% - 88%],21% - [12% - 30%],Donnée Manquante,73% - [62% - 85%],B,,,,          30,       11692,"     61038,6",          22,"         1,4",           2,,           4,
2A0000139,SA CLINISUD,OQN,TAA,CLI,T2,M2,C3,,"        14,1","        0,11","        1,51",                                      .z,                                      .z,           0,"        29,9","        59,2",,           8,,,,,          35,          10,,,         268,        1342,           2,         299,        1731,           1,           0,           0,           0,           0,           0,        2695,,         415,          53,,,,,,           4,,      413268,,,,,     4208190,,           0,,           0,,           0,,      445276,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 3,Cataracte : 44,Arthroscopie du genou : 223,Hernie enfant : 4,RTU prostate : 23,Hernie adulte y compris cœlioscopie : 104,Cataractes : 43,"Chirurgies transurétrales, autres : 340",Greffes peau / parages hors brûlures : 353,actes ORL et stomato divers : 256,"Arthroscopies, Biopsies ostéo-articulaires : 250",Endoscopies digestives avec ou sans anesthésie : 14,Endoscopies digestives thérapeutiques et anesthésie : sé : 4,"Lithotritie extracorporelle de l'appareil urinaire, en a : 75","Infections reins et voies urinaires, lithiases : 59",Symptômes digestifs : 21,,,,,,,,,,,"        76,2","        10,6","       64,96",,"        0,64",,,,,,,,,,,,,,,,,,,,,,,,,,"       0,961","       0,955","       0,607",                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,      206284,,,"       56,33","       76,56","        78,7",,,68,63 - [59 - 67],10% - [3% - 17%],86% - [79% - 94%],48% - [37% - 58%],50 - [47 - 53],26% - [11% - 40%],C,,,,,,,"        11,7",,,                                      .z,                                      .z,                                      .z
2A0000154,CLINIQUE DU SUD DE LA CORSE,OQN,TAA,CLI,T1,M2,C2,O1,"         6,4","        0,37","        6,63",                                      .z,                                      .z,"        66,3","       114,2","        31,8","        44,7",          24,,           4,,,          36,           4,           8,,        2189,         877,         309,        1676,        1105,          41,           0,           0,        4523,         193,         223,        1405,       13507,        1879,          85,           1,,,,,           2,           1,,,,    13450749,,    10516929,,     1732537,,           0,,     1731537,,           0,,    14209707,,                                      .z,,        -578,,                                      .z,,      384921,,     5700374,,      608438,,      311026,,      -59897,,      370924,,           1,Chirurgie du sein : 1,Cataracte : 137,Arthroscopie du genou : 25,Hernie enfant : 3,RTU prostate : 8,Hernie adulte y compris cœlioscopie : 39,Cataractes : 128,actes ORL et stomato divers : 338,"Chirurgies main, poignet : 130",Traumatismes du bassin et des membres : 104,Chirurgie du membre supérieur (hors prothèses) : 87,Endoscopies digestives avec ou sans anesthésie : 1043,Endoscopies digestives thérapeutiques et anesthésie : sé : 195,affections médicales du nouveau né : 216,Infections respiratoires : 181,Symptômes digestifs : 110,,,,,,"        14,5","         7,4","         3,6",           2,,"       155,9","        38,1","       104,8",,           7,           6,,"        -5,6",,"         2,6",,         100,,"         1,6",,"        30,4",,"         1,7",,"        69,3",,"        60,9",,"        -1,5",,           8,,"        87,6",,"        88,1","       0,884","       0,987","       1,021",                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,      206805,"       23,32","       74,85","       55,75","        89,6","       125,6",,,87,88 - [85 - 91],56% - [45% - 67%],89% - [82% - 96%],90% - [83% - 97%],98 - [96 - 99],N. Conc.,A,,,,          37,"     53559,5","     85136,1","        14,8",,,                                      .z,                                      .z,                                      .z
2A0000386,CHS DE CASTELLUCCIO,DGF,TAA,CH,T1,M1,C0,,"        99,7","        0,66","        2,99",                                      .z,                                      .z,           0,"        61,3",,,          22,,,,          10,,,,,         893,           2,           0,           8,           0,           0,        3758,        7380,           0,         191,           0,           0,,           0,           3,,,,,,,,      837267,,,,     8627389,,,,           0,,     1678682,,,,,,,,,,,,,,,,,,,,,,,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,"Occlusions, sub-occlusions digestives : 2",,,,,Chimiothérapie hors séances : 496,Soins palliatifs : 144,Signes et symptômes : 169,"Autres Maladies immunitaires, du Sang, des Organes hémat : 26",Septicémies : 8,,,,,,"       36,26","       11,85",,,,"      709,69","       90,42","      500,64","       17,36","       21,57","        79,7",,,,,,,,,,,,,,,,,,,,,,,,,"       1,037","       1,057",,,,,,                                      .c,,,,,           0,,,"        -9,1",,78,51 - [48 - 53],3% - [0% - 6%],86% - [79% - 94%],49% - [38% - 60%],N. Conc.,49% - [35% - 63%],D,,,A,,,,"        10,6",,,"         9,1","         8,3",
2A0002606,HL DE SARTENE,DGF,TAA,CH,T1,M1,C0,,"        24,2",           0,"       27,53",                                      .z,                                      .z,           0,"        93,5",,,           5,,,,,,,,,         167,           8,           0,           3,           0,           0,           0,           0,           0,           0,           0,           0,,           0,          31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,"Occlusions, sub-occlusions digestives : 3",Traumatismes du bassin et des membres : 2,Intervention  peau et tissu sous-cutané : 0,Pathologies ORL et Stomato autres : 0,Chirurgie inter spécialités : 0,Embolies pulmonaires et détresses respiratoires : 9,Soins palliatifs : 18,Signes et symptômes : 17,"Troubles métaboliques, nutritionnels et obésité : 13",Cardiologie autres : 10,,,,,,"         4,1","         3,1",,,,          71,"         9,5","        46,5",           1,           3,          11,,,,,,,,,,,,,,,,,,,,,,,,,"       1,161","       0,978",,,,,,                                      .c,,,,,           0,,,,,,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,,,,,,,,          18,,,,,
2B0000020,CH BASTIA,DGF,TAA,CH,T3,M2,C2,O3,"         8,4","        1,89","        9,22",                                      .z,                                      .z,"        57,6",          76,"        69,6","        78,8",         184,           2,,           0,           8,          77,           6,          24,,       10251,        2916,        1466,        1708,        1016,         543,        2036,           0,        8982,        1072,        1078,        3516,       33328,        1227,         118,           1,           1,,           1,,           6,           2,    16013995,,,,    57843788,,,,           0,,    10615550,,,,,,,,,,,,,,,,,,,,,,,,           1,,Chirurgie du sein : 86,Cataracte : 397,Arthroscopie du genou : 32,Hernie enfant : 1,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 53,Chirurgies majeures orthopédiques (dont hanche et fémur : 203,Cataractes : 397,Chirurgies rachis/moelle : 258,Traumatismes du bassin et des membres : 335,Chirurgies utérus / annexes : 211,affections médicales du nouveau né : 1102,Cathétérismes thérapeutiques vasculaires et coronariens : 612,Cathéthérismes diagnostiques vasculaires et coronariens : 531,"Cardiopathies, valvulopathies : 489",AVC : 457,,,,,,"      186,06","      123,09","       16,37",          14,"         7,1","     1447,06","      184,98","       998,8","       14,07","       79,07","      170,14",,,,,,,,,,,,,,,,,,,,,,,,,"       1,006","       1,177","       1,054",,,,,                                      .c,,      223663,"       22,73","       73,83","       25,84","       61,93",          77,"        15,4",,87,81 - [77 - 85],43% - [32% - 53%],41% - [30% - 52%],24% - [14% - 33%],74 - [68 - 80],70% - [58% - 83%],C,,,,          38,"     12272,4","     60341,8","        22,9","         1,1","         2,9","         6,5","        11,3",
2B0000079,CLINIQUE DR FILIPPI,OQN,TAA,CLI,T1,M1,C2,,"         3,3","        0,46",           0,                                      .z,                                      .z,           0,,"         5,1",,,,,,,          23,           4,,,          37,         269,           0,         160,        2799,           0,           0,           0,           0,           0,           0,        2487,,         117,           9,,,,,,           4,,,,,     2587225,,     2288311,,           0,,           0,,           0,,           0,,     2515577,,                                      .z,,       18294,,                                      .z,,      -27687,,     1480459,,      869500,,     -540625,,     -458857,,      -81767,,           1,Chirurgie du sein : 4,Cataracte : 1427,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 1,Cataractes : 1422,actes ORL et stomato divers : 576,Greffes peau / parages hors brûlures : 165,Autres chirurgies ORL : 213,Chirurgie esthétique et de confort : 5,"Endoscopies ORL, avec ou sans anesthésie : 56",Affections Cavité buccale et dents : 47,"Autres séj. sans acte, avec anesthésie, en ambulatoire : 5",actes ORL et stomato divers : 19,Affections oeil : 9,,,,,,"        12,3",           2,"         7,5",           2,,"        26,2",           6,"        19,2",,,           1,,"         2,8",,          -1,,,,,,"       333,1",,"        22,1",,"        94,2",,          47,,"       -66,6",,"       -78,4",,"        29,2",,"        76,9","       0,654","       0,799",,                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,      142371,,,"       91,08","       95,92","       318,1",,,79,93 - [91 - 95],80% - [71% - 89%],96% - [92% - 100%],91% - [85% - 97%],98 - [97 - 99],N. Conc.,A,,,,,"     55950,7","     53550,9","         3,5","         0,5",,                                      .z,                                      .z,                                      .z
2B0000145,POLYCLINIQUE LA RESIDENCE,OQN,TAA,CLI,T2,M2,C3,O2,"        15,7","        0,22","        2,52",                                      .z,                                      .z,           0,"       175,4","        33,2","        61,2",          18,,,,          10,          63,          12,          16,,        2973,        1566,         746,        2722,        2472,         211,        4497,           0,           0,         234,         568,        3870,,        3589,          66,           1,,,,,           6,           1,     1899299,,,    19645624,,,,,,,,,,,,    19217218,,                                      .z,,      172031,,                                      .z,,      531256,,     7428795,,     2211540,,      841704,,      752708,,       88996,,,Chirurgie du sein : 14,Cataracte : 0,Arthroscopie du genou : 120,Hernie enfant : 27,RTU prostate : 4,Hernie adulte y compris cœlioscopie : 74,"Arthroscopies, Biopsies ostéo-articulaires : 173",Greffes peau / parages hors brûlures : 733,actes ORL et stomato divers : 363,"Chirurgies main, poignet : 287",Chirurgies majeures orthopédiques (dont hanche et fémur : 85,Endoscopies digestives avec ou sans anesthésie : 1594,Endoscopies digestives thérapeutiques et anesthésie : sé : 693,affections médicales du nouveau né : 560,Soins palliatifs : 286,Symptômes digestifs : 139,,,,,,"        49,2","        24,9","        11,8",           5,           4,"      197,05","        22,5","      161,35","         0,2","         4,5","         8,5",,"         2,2",,"         2,7",,         100,,"         4,2",,"        74,1",,"         1,5",,"        40,1",,"        13,4",,"        14,3",,          16,,"        79,2",,"       141,5","        0,83","       0,993","       1,056",                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,      241415,"       31,87","       94,32","       61,22","       75,95","        93,6",,,88,83 - [79 - 86],55% - [44% - 66%],99% - [96% - 100%],80% - [71% - 89%],89 - [87 - 92],44% - [30% - 58%],A,,,,          52,"     63321,5","     90555,8","         9,2","         0,2","         1,8",                                      .z,                                      .z,                                      .z
2B0000392,POLYCLINIQUE DE FURIANI,OQN,TAA,CLI,T1,M2,C2,,"        14,2","        0,03","        4,46",                                      .z,                                      .z,"        24,1","        47,3","        80,4",,          22,,           5,,,          36,           4,,,        1354,        2415,           0,        1520,         658,           0,           0,           0,           0,           0,           0,        2950,,        2898,          47,,,,,,           4,,     1317701,,,,,     7169765,,       31520,,           0,,           0,,           0,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 1,Cataracte : 0,Arthroscopie du genou : 62,Hernie enfant : 1,RTU prostate : 165,Hernie adulte y compris cœlioscopie : 270,"Chirurgies transurétrales, autres : 798",Hernies : 300,Chirurgies appareil génital masculin : 219,Chirurgies majeures orthopédiques (dont hanche et fémur : 148,Chirurgies rectum/anus (hors résections) : 115,Endoscopies digestives avec ou sans anesthésie : 1057,Endoscopies digestives thérapeutiques et anesthésie : sé : 289,"Infections reins et voies urinaires, lithiases : 221","Autres affections reins, voies urinaires : 149","Lithotritie extracorporelle de l'appareil urinaire, en a : 125",,,,,,"       15,35","         5,6","         5,4","         2,6",,"       92,36","       18,98","       65,58",,           1,"         6,8",,,,,,,,,,,,,,,,,,,,,,,,,"       0,816","       0,926",,                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,      204024,,,"       21,41","        27,8","        74,8",,,57,64 - [62 - 67],4% - [0% - 8%],86% - [79% - 94%],64% - [53% - 74%],85 - [82 - 88],52% - [39% - 64%],B,,,B,,"     83673,5","    110841,5","        31,8",,,                                      .z,                                      .z,                                      .z
2B0004246,CHIC DE CORTÉ-TATTONE,DGF,TAA,CH,T1,M1,C1,,"        16,9","         0,5","       17,08",                                      .z,                                      .z,"         7,2","        69,9",,,          25,,,,           2,,,,,         484,          30,           0,          85,           4,           0,         237,           0,           0,          91,           0,           0,,           1,          32,,,,,,,,,,,,     2647062,,,,           0,,      550953,,,,,,,,,,,,,,,,,,,,,,,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,"Occlusions, sub-occlusions digestives : 5",Intervention  peau et tissu sous-cutané : 6,Traumatismes du bassin et des membres : 8,Trauma crâniens : 10,"Bronchites, bronchiolites et asthme : 1","Cardiopathies, valvulopathies : 18",Signes et symptômes : 46,"Troubles métaboliques, nutritionnels et obésité : 29","Bronchites, bronchiolites et asthme : 17",Maladies osseuses et arthropathies : 48,,,,,,"        6,15","        4,35",,,,"       98,25","        16,5","       58,75",,           7,          16,,,,,,,,,,,,,,,,,,,,,,,,,"       1,935","       1,452",,,,,,                                      .c,,,,,"       11,76",,,,"         0,1",87,83 - [79 - 86],20% - [11% - 29%],38% - [27% - 48%],18% - [9% - 26%],N. Conc.,N. Conc.,D,,,B,,,,          50,,,"         5,2","         6,9",
2B0005342,CH DE CALVI,DGF,TAA,CH,T1,M1,C1,O0,,,,                                      .z,                                      .z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,           0,,      550000,,,,,,,,,,,,,,,,,,,,,,,,,,Chirurgie du sein,Cataracte,Arthroscopie du genou,Hernie enfant,RTU prostate,Hernie adulte y compris cœlioscopie,Traumatismes du bassin et des membres : 0,Intervention  peau et tissu sous-cutané : 0,Trauma crâniens : 0,"Occlusions, sub-occlusions digestives : 0",Pathologies ORL et Stomato autres : 0,Cardiologie autres : 0,Signes et symptômes : 0,Symptômes digestifs : 0,"Cardiopathies, valvulopathies : 0","Infections reins et voies urinaires, lithiases : 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .c,,,,,,,,,"         0,1",,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,,,,,,,,,,,,,
300002508,CENTRE DE CHIRURGIE AMBULATOIRE DES HAUTS D'AVIGNON,OQN,TAA,CLI,T1,M1,C2,,"         6,1","        0,02",           0,                                      .z,                                      .z,,,,,,,,,,,          15,,,           0,           0,           0,        1921,        2480,           0,           0,           0,           0,           0,           0,        1881,,        1889,           6,,,,,,           4,,,,,     2471883,,     2131638,,           0,,           0,,           0,,           0,,     2320486,,                                      .z,,      104242,,                                      .z,,      143139,,     1316599,,      478660,,      144863,,     -143581,,      288444,,           1,Chirurgie du sein : 0,Cataracte : 827,Arthroscopie du genou : 85,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Cataractes : 827,actes ORL et stomato divers : 594,Ligatures veines : 341,"Amygdalectomies, VG, drains transT : 354",Greffes peau / parages hors brûlures : 41,Endoscopies digestives avec ou sans anesthésie : 1321,Endoscopies digestives thérapeutiques et anesthésie : sé : 386,"'Injections de toxine botulique, en ambulatoire : 0","Endoscopies génito-urinaires, avec ou sans anesthésie : 37","Autres séj. sans acte, avec anesthésie, en ambulatoire : 63",,,,,,"        11,2","         2,2","         5,2",           3,"         0,2","       22,59","        6,08","       15,51",,,           1,,"         6,1",,"         5,3",,"        89,8",,"         3,3",,"        68,9",,"        12,8",,"        73,6",,"        77,1",,"       -22,6",,"        22,8",,"        28,2",,"       104,2",,,,                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,       94826,,,         100,         100,          76,,,89,N. Conc.,N. Conc.,N. Conc.,N. Conc.,93 - [92 - 95],N. Conc.,A,,,A,           0,"     39917,3","     49913,7","        11,5",,,                                      .z,                                      .z,                                      .z
300007119,AIDER ALES,OQN,TAA,CLI,T0,,,,,,,                                      .z,                                      .z,,,,,,,,,,,,,,           0,           0,           0,           0,           0,           0,           0,           0,        8016,           0,           0,           0,,           0,,,,,,,,,,,,,,     4311060,,           0,,           0,,           0,,           0,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,,,,,,,,,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,B,,,B,,,,,,,                                      .z,                                      .z,                                      .z
300008588,NEPHROCARE NIMES,OQN,TAA,CLI,T0,,,,           0,           0,           0,                                      .z,                                      .z,           0,,,,,,,,,,,,,           9,           0,           0,           1,           0,           0,           0,           0,       18642,           0,           0,           0,,           0,,,,,,,,,     1277041,,,,,     5755903,,           0,,           0,,           0,,           0,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"       5,519",,,                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,,,,,,,,,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,A,,,A,,,,,,,                                      .z,                                      .z,                                      .z
300008638,GARDIALYSE BAGNOLS-SUR-CEZE,OQN,TAA,CLI,T0,,,,           0,           0,           0,                                      .z,                                      .z,           0,,,,,,,,,,,,,           2,           0,           0,           0,           0,           0,           0,           0,        4416,           0,           0,           0,,           0,,,,,,,,,      245210,,,,,     1230541,,           0,,           0,,           0,,           0,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"       1,649",,,                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,,,,,,,,,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,A,,,A,,,,,,,                                      .z,                                      .z,                                      .z
300780038,CHU NIMES,DGF,TAA,CHR,T4,M4,C4,O4,"        11,2","        2,27","       10,95","        1,01","        0,95","        46,4","        79,9","        87,8","        68,5",         468,          21,          16,          32,          72,         235,          24,          60,          15,       22484,       11264,        2675,       15824,        3932,        1134,        7928,       16349,        9387,        4184,        1988,       14631,       50796,        5072,         161,           2,           2,           1,           1,,          22,           3,    61402513,,   374195231,,   233968897,,    38429634,,    24932597,,     2646847,,    50248524,,   341995230,,   255415310,,      180730,,        8178,,    28459899,,   353739767,,    76300219,,    24463883,,    26731000,,    -2267117,,           1,,Chirurgie du sein : 182,Cataracte : 728,Arthroscopie du genou : 215,Hernie enfant : 11,RTU prostate : 84,Hernie adulte y compris cœlioscopie : 316,Chirurgies majeures orthopédiques (dont hanche et fémur : 963,"Chirurgies transurétrales, autres : 907",Autres chirurgies gynécologiques autres que le sein : 870,Cataractes : 724,Chirurgie inter spécialités : 477,Douleurs chroniques : 1440,affections médicales du nouveau né : 2120,"'Injections de toxine botulique, en ambulatoire : 909",Infections respiratoires : 1284,Explorations et surveillance pour affections endocrinien : 952,,,,,,"       422,7","       229,5","        44,4","        51,6","        11,4","     4384,13","       532,8","      2858,6","       61,29","      260,29","      671,15","         8,6",,"         7,4",,"        72,9",,"         2,7",,"        24,5",,"         8,8",,          76,,"        27,1",,"        28,5",,"        26,1",,"       180,3",,          55,,"       1,001","       1,028","       1,067","        22,5",           9,"        17,4","        18,7",                                      .c,,      254879,"       28,32","       78,46","       25,91","       56,44","        74,8","        13,7",,98,87 - [83 - 90],46% - [35% - 57%],86% - [79% - 94%],73% - [63% - 82%],95 - [93 - 97],62% - [49% - 74%],A,,,,          34,"     14474,8","     91871,4","        27,8",           1,"         4,1","         5,1",           1,           0
